,dir,displayName,gsisId,nflId,o,position,possTeam,s,time,x,y,game_id,play_id,event_name
11941,280.54,Grady Jarrett,00-0031583,2552327.0,257.51,DT,False,4.53,2020-01-26 21:37:26.300,55.76,38.37,2020012600,2435,
11942,281.35,Grady Jarrett,00-0031583,2552327.0,255.37,DT,False,4.54,2020-01-26 21:37:26.400,55.3,38.46,2020012600,2435,
11943,281.26,Grady Jarrett,00-0031583,2552327.0,252.68,DT,False,4.66,2020-01-26 21:37:26.500,54.83,38.55,2020012600,2435,
11944,281.6,Grady Jarrett,00-0031583,2552327.0,252.68,DT,False,4.67,2020-01-26 21:37:26.600,54.35,38.65,2020012600,2435,
11945,281.54,Grady Jarrett,00-0031583,2552327.0,253.62,DT,False,4.72,2020-01-26 21:37:26.700,53.87,38.75,2020012600,2435,
11946,281.58,Grady Jarrett,00-0031583,2552327.0,252.82,DT,False,4.8,2020-01-26 21:37:26.800,53.38,38.85,2020012600,2435,
11947,281.38,Grady Jarrett,00-0031583,2552327.0,252.82,DT,False,4.74,2020-01-26 21:37:26.900,52.91,38.94,2020012600,2435,
11948,281.15,Grady Jarrett,00-0031583,2552327.0,254.18,DT,False,4.77,2020-01-26 21:37:27.000,52.42,39.04,2020012600,2435,
11949,280.58,Grady Jarrett,00-0031583,2552327.0,252.3,DT,False,4.82,2020-01-26 21:37:27.100,51.93,39.13,2020012600,2435,
11950,280.56,Grady Jarrett,00-0031583,2552327.0,248.62,DT,False,4.92,2020-01-26 21:37:27.200,51.43,39.22,2020012600,2435,
11951,279.8,Grady Jarrett,00-0031583,2552327.0,252.8,DT,False,4.89,2020-01-26 21:37:27.300,50.94,39.3,2020012600,2435,
11952,278.13,Grady Jarrett,00-0031583,2552327.0,258.03,DT,False,4.92,2020-01-26 21:37:27.400,50.43,39.37,2020012600,2435,
11953,277.52,Grady Jarrett,00-0031583,2552327.0,262.23,DT,False,4.8,2020-01-26 21:37:27.500,49.94,39.44,2020012600,2435,
11954,277.75,Grady Jarrett,00-0031583,2552327.0,252.5,DT,False,4.83,2020-01-26 21:37:27.600,49.44,39.51,2020012600,2435,
11955,278.09,Grady Jarrett,00-0031583,2552327.0,246.7,DT,False,4.78,2020-01-26 21:37:27.700,48.94,39.59,2020012600,2435,
11956,277.58,Grady Jarrett,00-0031583,2552327.0,244.87,DT,False,4.75,2020-01-26 21:37:27.800,48.44,39.65,2020012600,2435,
11957,277.12,Grady Jarrett,00-0031583,2552327.0,249.83,DT,False,4.79,2020-01-26 21:37:27.900,47.93,39.72,2020012600,2435,
11958,277.1,Grady Jarrett,00-0031583,2552327.0,249.83,DT,False,4.79,2020-01-26 21:37:28.000,47.43,39.78,2020012600,2435,
11959,277.29,Grady Jarrett,00-0031583,2552327.0,253.0,DT,False,4.75,2020-01-26 21:37:28.100,46.94,39.85,2020012600,2435,
11960,277.44,Grady Jarrett,00-0031583,2552327.0,258.14,DT,False,4.66,2020-01-26 21:37:28.200,46.45,39.91,2020012600,2435,
11961,277.56,Grady Jarrett,00-0031583,2552327.0,259.33,DT,False,4.63,2020-01-26 21:37:28.300,45.97,39.98,2020012600,2435,
11962,277.3,Grady Jarrett,00-0031583,2552327.0,254.18,DT,False,4.73,2020-01-26 21:37:28.400,45.47,40.04,2020012600,2435,
11963,276.9,Grady Jarrett,00-0031583,2552327.0,251.93,DT,False,4.73,2020-01-26 21:37:28.500,44.99,40.1,2020012600,2435,
11964,277.02,Grady Jarrett,00-0031583,2552327.0,251.93,DT,False,4.76,2020-01-26 21:37:28.600,44.5,40.16,2020012600,2435,
11965,276.59,Grady Jarrett,00-0031583,2552327.0,256.7,DT,False,4.74,2020-01-26 21:37:28.700,44.01,40.21,2020012600,2435,
11966,277.58,Grady Jarrett,00-0031583,2552327.0,254.39,DT,False,4.86,2020-01-26 21:37:28.800,43.51,40.29,2020012600,2435,
11967,277.59,Grady Jarrett,00-0031583,2552327.0,250.93,DT,False,4.87,2020-01-26 21:37:28.900,43.03,40.35,2020012600,2435,
11968,277.62,Grady Jarrett,00-0031583,2552327.0,252.59,DT,False,4.96,2020-01-26 21:37:29.000,42.53,40.41,2020012600,2435,
11969,277.35,Grady Jarrett,00-0031583,2552327.0,254.44,DT,False,5.05,2020-01-26 21:37:29.100,42.01,40.48,2020012600,2435,
11970,276.43,Grady Jarrett,00-0031583,2552327.0,251.28,DT,False,5.21,2020-01-26 21:37:29.200,41.49,40.53,2020012600,2435,
11971,275.26,Grady Jarrett,00-0031583,2552327.0,262.73,DT,False,5.28,2020-01-26 21:37:29.300,40.96,40.58,2020012600,2435,
11972,274.48,Grady Jarrett,00-0031583,2552327.0,264.48,DT,False,5.34,2020-01-26 21:37:29.400,40.43,40.63,2020012600,2435,
11973,273.76,Grady Jarrett,00-0031583,2552327.0,265.27,DT,False,5.4,2020-01-26 21:37:29.500,39.89,40.66,2020012600,2435,
11974,273.08,Grady Jarrett,00-0031583,2552327.0,260.3,DT,False,5.55,2020-01-26 21:37:29.600,39.32,40.7,2020012600,2435,
11975,272.45,Grady Jarrett,00-0031583,2552327.0,258.35,DT,False,5.61,2020-01-26 21:37:29.700,38.76,40.72,2020012600,2435,
11976,271.69,Grady Jarrett,00-0031583,2552327.0,258.35,DT,False,5.63,2020-01-26 21:37:29.800,38.19,40.74,2020012600,2435,
11977,271.02,Grady Jarrett,00-0031583,2552327.0,258.35,DT,False,5.67,2020-01-26 21:37:29.900,37.6,40.75,2020012600,2435,
11978,270.34,Grady Jarrett,00-0031583,2552327.0,255.91,DT,False,5.68,2020-01-26 21:37:30.000,37.01,40.76,2020012600,2435,
11979,270.33,Grady Jarrett,00-0031583,2552327.0,258.93,DT,False,5.66,2020-01-26 21:37:30.100,36.43,40.76,2020012600,2435,
11980,269.89,Grady Jarrett,00-0031583,2552327.0,263.64,DT,False,5.61,2020-01-26 21:37:30.200,35.85,40.76,2020012600,2435,
11981,269.71,Grady Jarrett,00-0031583,2552327.0,264.25,DT,False,5.57,2020-01-26 21:37:30.300,35.27,40.76,2020012600,2435,
11982,269.67,Grady Jarrett,00-0031583,2552327.0,263.52,DT,False,5.53,2020-01-26 21:37:30.400,34.7,40.76,2020012600,2435,
11983,269.73,Grady Jarrett,00-0031583,2552327.0,263.52,DT,False,5.54,2020-01-26 21:37:30.500,34.12,40.76,2020012600,2435,
11984,269.55,Grady Jarrett,00-0031583,2552327.0,264.55,DT,False,5.43,2020-01-26 21:37:30.600,33.55,40.75,2020012600,2435,
11985,269.15,Grady Jarrett,00-0031583,2552327.0,267.17,DT,False,5.34,2020-01-26 21:37:30.700,33.0,40.74,2020012600,2435,
11986,269.44,Grady Jarrett,00-0031583,2552327.0,265.12,DT,False,5.28,2020-01-26 21:37:30.800,32.44,40.74,2020012600,2435,
11987,269.47,Grady Jarrett,00-0031583,2552327.0,270.14,DT,False,5.16,2020-01-26 21:37:30.900,31.9,40.73,2020012600,2435,
11988,269.12,Grady Jarrett,00-0031583,2552327.0,274.23,DT,False,5.0,2020-01-26 21:37:31.000,31.38,40.72,2020012600,2435,
11989,268.83,Grady Jarrett,00-0031583,2552327.0,274.23,DT,False,5.02,2020-01-26 21:37:31.100,30.84,40.71,2020012600,2435,
11990,268.41,Grady Jarrett,00-0031583,2552327.0,270.77,DT,False,4.98,2020-01-26 21:37:31.200,30.32,40.69,2020012600,2435,
11991,268.15,Grady Jarrett,00-0031583,2552327.0,270.77,DT,False,4.95,2020-01-26 21:37:31.300,29.79,40.68,2020012600,2435,
11992,267.81,Grady Jarrett,00-0031583,2552327.0,272.95,DT,False,4.9,2020-01-26 21:37:31.400,29.27,40.66,2020012600,2435,
11993,267.61,Grady Jarrett,00-0031583,2552327.0,271.04,DT,False,4.89,2020-01-26 21:37:31.500,28.75,40.63,2020012600,2435,
11994,267.57,Grady Jarrett,00-0031583,2552327.0,268.65,DT,False,5.04,2020-01-26 21:37:31.600,28.2,40.61,2020012600,2435,
11995,267.12,Grady Jarrett,00-0031583,2552327.0,266.35,DT,False,5.04,2020-01-26 21:37:31.700,27.68,40.58,2020012600,2435,
11996,266.71,Grady Jarrett,00-0031583,2552327.0,264.95,DT,False,5.07,2020-01-26 21:37:31.800,27.15,40.55,2020012600,2435,
11997,266.85,Grady Jarrett,00-0031583,2552327.0,255.4,DT,False,5.08,2020-01-26 21:37:31.900,26.63,40.52,2020012600,2435,
11998,266.51,Grady Jarrett,00-0031583,2552327.0,254.48,DT,False,5.05,2020-01-26 21:37:32.000,26.11,40.49,2020012600,2435,
11999,265.21,Grady Jarrett,00-0031583,2552327.0,263.21,DT,False,5.19,2020-01-26 21:37:32.100,25.58,40.44,2020012600,2435,
12000,264.52,Grady Jarrett,00-0031583,2552327.0,264.38,DT,False,5.22,2020-01-26 21:37:32.200,25.05,40.39,2020012600,2435,
12001,264.46,Grady Jarrett,00-0031583,2552327.0,258.96,DT,False,5.22,2020-01-26 21:37:32.300,24.51,40.35,2020012600,2435,
12002,263.82,Grady Jarrett,00-0031583,2552327.0,254.8,DT,False,5.22,2020-01-26 21:37:32.400,23.98,40.29,2020012600,2435,
12003,262.47,Grady Jarrett,00-0031583,2552327.0,256.8,DT,False,5.25,2020-01-26 21:37:32.500,23.43,40.21,2020012600,2435,
12004,261.75,Grady Jarrett,00-0031583,2552327.0,256.8,DT,False,5.17,2020-01-26 21:37:32.600,22.9,40.14,2020012600,2435,
12005,260.66,Grady Jarrett,00-0031583,2552327.0,256.8,DT,False,5.14,2020-01-26 21:37:32.700,22.38,40.05,2020012600,2435,
12006,259.64,Grady Jarrett,00-0031583,2552327.0,257.91,DT,False,5.1,2020-01-26 21:37:32.800,21.86,39.96,2020012600,2435,
12007,259.02,Grady Jarrett,00-0031583,2552327.0,257.91,DT,False,5.02,2020-01-26 21:37:32.900,21.34,39.86,2020012600,2435,
12008,259.03,Grady Jarrett,00-0031583,2552327.0,262.32,DT,False,5.0,2020-01-26 21:37:33.000,20.83,39.77,2020012600,2435,
12009,259.1,Grady Jarrett,00-0031583,2552327.0,256.05,DT,False,4.94,2020-01-26 21:37:33.100,20.32,39.67,2020012600,2435,touchdown
12010,258.89,Grady Jarrett,00-0031583,2552327.0,256.05,DT,False,4.9,2020-01-26 21:37:33.200,19.82,39.58,2020012600,2435,
12011,258.53,Grady Jarrett,00-0031583,2552327.0,260.65,DT,False,4.89,2020-01-26 21:37:33.300,19.32,39.47,2020012600,2435,
12012,259.13,Grady Jarrett,00-0031583,2552327.0,264.23,DT,False,4.94,2020-01-26 21:37:33.400,18.81,39.38,2020012600,2435,
12013,259.9,Grady Jarrett,00-0031583,2552327.0,269.39,DT,False,5.04,2020-01-26 21:37:33.500,18.28,39.29,2020012600,2435,
12014,260.82,Grady Jarrett,00-0031583,2552327.0,271.71,DT,False,5.01,2020-01-26 21:37:33.600,17.77,39.21,2020012600,2435,
12015,262.14,Grady Jarrett,00-0031583,2552327.0,273.86,DT,False,4.95,2020-01-26 21:37:33.700,17.26,39.15,2020012600,2435,
12016,264.07,Grady Jarrett,00-0031583,2552327.0,272.56,DT,False,4.91,2020-01-26 21:37:33.800,16.76,39.1,2020012600,2435,
12017,265.64,Grady Jarrett,00-0031583,2552327.0,271.01,DT,False,4.95,2020-01-26 21:37:33.900,16.25,39.06,2020012600,2435,
12018,267.12,Grady Jarrett,00-0031583,2552327.0,271.88,DT,False,4.92,2020-01-26 21:37:34.000,15.74,39.03,2020012600,2435,
12019,267.98,Grady Jarrett,00-0031583,2552327.0,268.94,DT,False,4.86,2020-01-26 21:37:34.100,15.24,39.0,2020012600,2435,
12020,268.34,Grady Jarrett,00-0031583,2552327.0,274.17,DT,False,4.84,2020-01-26 21:37:34.200,14.74,38.98,2020012600,2435,
12021,269.05,Grady Jarrett,00-0031583,2552327.0,272.93,DT,False,4.82,2020-01-26 21:37:34.300,14.24,38.97,2020012600,2435,
12022,269.07,Grady Jarrett,00-0031583,2552327.0,276.2,DT,False,4.83,2020-01-26 21:37:34.400,13.74,38.96,2020012600,2435,
12023,268.97,Grady Jarrett,00-0031583,2552327.0,274.28,DT,False,4.76,2020-01-26 21:37:34.500,13.25,38.95,2020012600,2435,
12024,268.39,Grady Jarrett,00-0031583,2552327.0,271.45,DT,False,4.7,2020-01-26 21:37:34.600,12.76,38.93,2020012600,2435,
12025,267.58,Grady Jarrett,00-0031583,2552327.0,270.48,DT,False,4.63,2020-01-26 21:37:34.700,12.28,38.91,2020012600,2435,
12026,266.85,Grady Jarrett,00-0031583,2552327.0,273.08,DT,False,4.56,2020-01-26 21:37:34.800,11.81,38.88,2020012600,2435,
12027,266.16,Grady Jarrett,00-0031583,2552327.0,269.98,DT,False,4.4,2020-01-26 21:37:34.900,11.36,38.85,2020012600,2435,
12028,265.3,Grady Jarrett,00-0031583,2552327.0,272.09,DT,False,4.25,2020-01-26 21:37:35.000,10.92,38.82,2020012600,2435,
12029,263.3,Grady Jarrett,00-0031583,2552327.0,268.06,DT,False,4.23,2020-01-26 21:37:35.100,10.46,38.75,2020012600,2435,
12030,262.08,Grady Jarrett,00-0031583,2552327.0,265.22,DT,False,4.09,2020-01-26 21:37:35.200,10.03,38.69,2020012600,2435,
12031,260.3,Grady Jarrett,00-0031583,2552327.0,257.13,DT,False,3.88,2020-01-26 21:37:35.300,9.64,38.62,2020012600,2435,
12032,258.26,Grady Jarrett,00-0031583,2552327.0,250.5,DT,False,3.79,2020-01-26 21:37:35.400,9.24,38.54,2020012600,2435,
12033,256.31,Grady Jarrett,00-0031583,2552327.0,250.5,DT,False,3.71,2020-01-26 21:37:35.500,8.85,38.44,2020012600,2435,
12034,254.52,Grady Jarrett,00-0031583,2552327.0,249.75,DT,False,3.53,2020-01-26 21:37:35.600,8.51,38.35,2020012600,2435,
12035,253.75,Grady Jarrett,00-0031583,2552327.0,246.81,DT,False,3.41,2020-01-26 21:37:35.700,8.17,38.26,2020012600,2435,
12036,252.91,Grady Jarrett,00-0031583,2552327.0,248.48,DT,False,3.32,2020-01-26 21:37:35.800,7.83,38.16,2020012600,2435,
12037,252.67,Grady Jarrett,00-0031583,2552327.0,246.49,DT,False,3.2,2020-01-26 21:37:35.900,7.52,38.07,2020012600,2435,
12038,254.36,Grady Jarrett,00-0031583,2552327.0,243.12,DT,False,3.12,2020-01-26 21:37:36.000,7.2,37.99,2020012600,2435,
12039,255.72,Grady Jarrett,00-0031583,2552327.0,239.81,DT,False,3.0,2020-01-26 21:37:36.100,6.9,37.91,2020012600,2435,
12040,253.92,Grady Jarrett,00-0031583,2552327.0,241.75,DT,False,2.94,2020-01-26 21:37:36.200,6.6,37.82,2020012600,2435,
12041,252.56,Grady Jarrett,00-0031583,2552327.0,244.5,DT,False,2.78,2020-01-26 21:37:36.300,6.33,37.73,2020012600,2435,
12042,251.2,Grady Jarrett,00-0031583,2552327.0,247.58,DT,False,2.69,2020-01-26 21:37:36.400,6.07,37.64,2020012600,2435,
12043,250.7,Grady Jarrett,00-0031583,2552327.0,253.33,DT,False,2.63,2020-01-26 21:37:36.500,5.81,37.55,2020012600,2435,
12044,251.09,Grady Jarrett,00-0031583,2552327.0,255.53,DT,False,2.58,2020-01-26 21:37:36.600,5.55,37.47,2020012600,2435,
12045,252.68,Grady Jarrett,00-0031583,2552327.0,262.62,DT,False,2.58,2020-01-26 21:37:36.700,5.3,37.39,2020012600,2435,
12046,252.93,Grady Jarrett,00-0031583,2552327.0,264.07,DT,False,2.51,2020-01-26 21:37:36.800,5.06,37.32,2020012600,2435,
12047,256.36,Grady Jarrett,00-0031583,2552327.0,263.48,DT,False,2.46,2020-01-26 21:37:36.900,4.81,37.26,2020012600,2435,
12048,258.42,Grady Jarrett,00-0031583,2552327.0,262.86,DT,False,2.5,2020-01-26 21:37:37.000,4.56,37.2,2020012600,2435,
12049,259.83,Grady Jarrett,00-0031583,2552327.0,264.51,DT,False,2.52,2020-01-26 21:37:37.100,4.3,37.15,2020012600,2435,
12050,260.24,Grady Jarrett,00-0031583,2552327.0,267.94,DT,False,2.56,2020-01-26 21:37:37.200,4.04,37.1,2020012600,2435,
12051,261.98,Grady Jarrett,00-0031583,2552327.0,270.01,DT,False,2.6,2020-01-26 21:37:37.300,3.78,37.06,2020012600,2435,
12052,264.46,Grady Jarrett,00-0031583,2552327.0,270.01,DT,False,2.67,2020-01-26 21:37:37.400,3.5,37.04,2020012600,2435,
12053,266.12,Grady Jarrett,00-0031583,2552327.0,270.01,DT,False,2.68,2020-01-26 21:37:37.500,3.23,37.02,2020012600,2435,
12054,266.41,Grady Jarrett,00-0031583,2552327.0,272.43,DT,False,2.68,2020-01-26 21:37:37.600,2.96,37.0,2020012600,2435,
12055,268.15,Grady Jarrett,00-0031583,2552327.0,269.31,DT,False,2.57,2020-01-26 21:37:37.700,2.7,36.99,2020012600,2435,
12056,268.37,Grady Jarrett,00-0031583,2552327.0,264.65,DT,False,2.54,2020-01-26 21:37:37.800,2.43,36.98,2020012600,2435,
12057,269.89,Grady Jarrett,00-0031583,2552327.0,263.13,DT,False,2.41,2020-01-26 21:37:37.900,2.18,36.98,2020012600,2435,
12058,270.44,Grady Jarrett,00-0031583,2552327.0,264.18,DT,False,2.32,2020-01-26 21:37:38.000,1.94,36.98,2020012600,2435,
12059,271.26,Grady Jarrett,00-0031583,2552327.0,264.18,DT,False,2.18,2020-01-26 21:37:38.100,1.71,36.98,2020012600,2435,
12060,274.34,Grady Jarrett,00-0031583,2552327.0,267.96,DT,False,2.08,2020-01-26 21:37:38.200,1.49,37.01,2020012600,2435,
12061,276.79,Grady Jarrett,00-0031583,2552327.0,271.51,DT,False,1.99,2020-01-26 21:37:38.300,1.28,37.04,2020012600,2435,
12062,279.8,Grady Jarrett,00-0031583,2552327.0,275.08,DT,False,1.93,2020-01-26 21:37:38.400,1.08,37.07,2020012600,2435,
12063,283.2,Grady Jarrett,00-0031583,2552327.0,279.81,DT,False,1.83,2020-01-26 21:37:38.500,0.89,37.12,2020012600,2435,
12064,287.97,Grady Jarrett,00-0031583,2552327.0,286.16,DT,False,1.75,2020-01-26 21:37:38.600,0.72,37.18,2020012600,2435,
12065,290.54,Grady Jarrett,00-0031583,2552327.0,293.37,DT,False,1.75,2020-01-26 21:37:38.700,0.55,37.24,2020012600,2435,
12066,293.77,Grady Jarrett,00-0031583,2552327.0,296.78,DT,False,1.68,2020-01-26 21:37:38.800,0.39,37.31,2020012600,2435,
12067,297.9,Grady Jarrett,00-0031583,2552327.0,303.21,DT,False,1.6,2020-01-26 21:37:38.900,0.24,37.39,2020012600,2435,
12068,306.2,Grady Jarrett,00-0031583,2552327.0,312.24,DT,False,1.5,2020-01-26 21:37:39.000,0.13,37.49,2020012600,2435,
12069,309.08,Grady Jarrett,00-0031583,2552327.0,319.17,DT,False,1.46,2020-01-26 21:37:39.100,0.0,37.58,2020012600,2435,
12070,313.7,Grady Jarrett,00-0031583,2552327.0,329.54,DT,False,1.42,2020-01-26 21:37:39.200,-0.11,37.69,2020012600,2435,
12071,317.31,Grady Jarrett,00-0031583,2552327.0,333.97,DT,False,1.4,2020-01-26 21:37:39.300,-0.21,37.79,2020012600,2435,
12072,321.0,Grady Jarrett,00-0031583,2552327.0,337.36,DT,False,1.4,2020-01-26 21:37:39.400,-0.31,37.9,2020012600,2435,
12073,324.59,Grady Jarrett,00-0031583,2552327.0,340.28,DT,False,1.44,2020-01-26 21:37:39.500,-0.4,38.03,2020012600,2435,
12074,327.5,Grady Jarrett,00-0031583,2552327.0,341.9,DT,False,1.47,2020-01-26 21:37:39.600,-0.48,38.16,2020012600,2435,
12075,329.86,Grady Jarrett,00-0031583,2552327.0,343.22,DT,False,1.46,2020-01-26 21:37:39.700,-0.56,38.28,2020012600,2435,
12076,330.81,Grady Jarrett,00-0031583,2552327.0,345.11,DT,False,1.46,2020-01-26 21:37:39.800,-0.63,38.41,2020012600,2435,
12077,332.09,Grady Jarrett,00-0031583,2552327.0,348.41,DT,False,1.46,2020-01-26 21:37:39.900,-0.71,38.55,2020012600,2435,
12078,334.95,Grady Jarrett,00-0031583,2552327.0,350.88,DT,False,1.43,2020-01-26 21:37:40.000,-0.76,38.68,2020012600,2435,
12079,337.06,Grady Jarrett,00-0031583,2552327.0,350.88,DT,False,1.38,2020-01-26 21:37:40.100,-0.82,38.81,2020012600,2435,
12080,341.76,Grady Jarrett,00-0031583,2552327.0,353.36,DT,False,1.34,2020-01-26 21:37:40.200,-0.86,38.95,2020012600,2435,
12081,346.16,Grady Jarrett,00-0031583,2552327.0,352.47,DT,False,1.29,2020-01-26 21:37:40.300,-0.88,39.08,2020012600,2435,
12082,354.86,Grady Jarrett,00-0031583,2552327.0,355.82,DT,False,1.32,2020-01-26 21:37:40.400,-0.88,39.23,2020012600,2435,
12083,1.22,Grady Jarrett,00-0031583,2552327.0,354.79,DT,False,1.33,2020-01-26 21:37:40.500,-0.87,39.38,2020012600,2435,
12084,2.53,Grady Jarrett,00-0031583,2552327.0,356.58,DT,False,1.3,2020-01-26 21:37:40.600,-0.87,39.51,2020012600,2435,
12085,4.59,Grady Jarrett,00-0031583,2552327.0,358.64,DT,False,1.29,2020-01-26 21:37:40.700,-0.87,39.64,2020012600,2435,
12086,5.1,Grady Jarrett,00-0031583,2552327.0,0.02,DT,False,1.28,2020-01-26 21:37:40.800,-0.86,39.78,2020012600,2435,
12087,8.12,Grady Jarrett,00-0031583,2552327.0,1.13,DT,False,1.23,2020-01-26 21:37:40.900,-0.84,39.9,2020012600,2435,
12088,9.83,Grady Jarrett,00-0031583,2552327.0,4.98,DT,False,1.18,2020-01-26 21:37:41.000,-0.82,40.02,2020012600,2435,
12089,15.17,Grady Jarrett,00-0031583,2552327.0,6.69,DT,False,1.1,2020-01-26 21:37:41.100,-0.78,40.13,2020012600,2435,
12090,17.76,Grady Jarrett,00-0031583,2552327.0,11.36,DT,False,1.08,2020-01-26 21:37:41.200,-0.74,40.24,2020012600,2435,
12091,20.4,Grady Jarrett,00-0031583,2552327.0,18.04,DT,False,1.08,2020-01-26 21:37:41.300,-0.7,40.35,2020012600,2435,
12092,23.27,Grady Jarrett,00-0031583,2552327.0,22.82,DT,False,1.07,2020-01-26 21:37:41.400,-0.66,40.46,2020012600,2435,
12093,25.34,Grady Jarrett,00-0031583,2552327.0,26.29,DT,False,1.04,2020-01-26 21:37:41.500,-0.62,40.55,2020012600,2435,
12094,29.62,Grady Jarrett,00-0031583,2552327.0,31.21,DT,False,1.11,2020-01-26 21:37:41.600,-0.56,40.65,2020012600,2435,
12095,30.22,Grady Jarrett,00-0031583,2552327.0,35.95,DT,False,1.12,2020-01-26 21:37:41.700,-0.51,40.76,2020012600,2435,
12096,30.64,Grady Jarrett,00-0031583,2552327.0,40.37,DT,False,1.15,2020-01-26 21:37:41.800,-0.45,40.86,2020012600,2435,
12097,31.6,Grady Jarrett,00-0031583,2552327.0,42.87,DT,False,1.12,2020-01-26 21:37:41.900,-0.39,40.96,2020012600,2435,
12098,35.6,Grady Jarrett,00-0031583,2552327.0,48.0,DT,False,1.0,2020-01-26 21:37:42.000,-0.33,41.03,2020012600,2435,
12099,45.31,Grady Jarrett,00-0031583,2552327.0,56.55,DT,False,0.93,2020-01-26 21:37:42.100,-0.26,41.1,2020012600,2435,
12100,54.48,Grady Jarrett,00-0031583,2552327.0,59.83,DT,False,0.83,2020-01-26 21:37:42.200,-0.19,41.15,2020012600,2435,
12101,59.87,Grady Jarrett,00-0031583,2552327.0,68.49,DT,False,0.87,2020-01-26 21:37:42.300,-0.11,41.2,2020012600,2435,
12102,63.12,Grady Jarrett,00-0031583,2552327.0,73.12,DT,False,0.87,2020-01-26 21:37:42.400,-0.03,41.25,2020012600,2435,
12103,63.76,Grady Jarrett,00-0031583,2552327.0,76.24,DT,False,0.97,2020-01-26 21:37:42.500,0.06,41.3,2020012600,2435,
12104,67.85,Grady Jarrett,00-0031583,2552327.0,76.83,DT,False,0.98,2020-01-26 21:37:42.600,0.15,41.34,2020012600,2435,
12105,69.28,Grady Jarrett,00-0031583,2552327.0,76.83,DT,False,1.05,2020-01-26 21:37:42.700,0.25,41.37,2020012600,2435,
12106,67.22,Grady Jarrett,00-0031583,2552327.0,79.75,DT,False,1.08,2020-01-26 21:37:42.800,0.35,41.42,2020012600,2435,
12107,68.42,Grady Jarrett,00-0031583,2552327.0,76.5,DT,False,1.14,2020-01-26 21:37:42.900,0.46,41.46,2020012600,2435,
12108,65.43,Grady Jarrett,00-0031583,2552327.0,74.46,DT,False,1.15,2020-01-26 21:37:43.000,0.57,41.52,2020012600,2435,
12109,64.21,Grady Jarrett,00-0031583,2552327.0,72.61,DT,False,1.14,2020-01-26 21:37:43.100,0.67,41.57,2020012600,2435,
12110,59.42,Grady Jarrett,00-0031583,2552327.0,70.78,DT,False,1.09,2020-01-26 21:37:43.200,0.77,41.63,2020012600,2435,
12111,59.06,Grady Jarrett,00-0031583,2552327.0,64.12,DT,False,1.12,2020-01-26 21:37:43.300,0.87,41.69,2020012600,2435,
12112,55.76,Grady Jarrett,00-0031583,2552327.0,55.08,DT,False,1.07,2020-01-26 21:37:43.400,0.96,41.75,2020012600,2435,
12113,53.87,Grady Jarrett,00-0031583,2552327.0,52.5,DT,False,1.02,2020-01-26 21:37:43.500,1.05,41.81,2020012600,2435,
12114,53.68,Grady Jarrett,00-0031583,2552327.0,47.84,DT,False,1.02,2020-01-26 21:37:43.600,1.14,41.87,2020012600,2435,
12115,49.05,Grady Jarrett,00-0031583,2552327.0,40.31,DT,False,1.2,2020-01-26 21:37:43.700,1.25,41.97,2020012600,2435,
12116,47.32,Grady Jarrett,00-0031583,2552327.0,33.91,DT,False,1.22,2020-01-26 21:37:43.800,1.34,42.06,2020012600,2435,
12117,46.34,Grady Jarrett,00-0031583,2552327.0,29.16,DT,False,1.24,2020-01-26 21:37:43.900,1.44,42.14,2020012600,2435,
12118,41.12,Grady Jarrett,00-0031583,2552327.0,24.88,DT,False,1.2,2020-01-26 21:37:44.000,1.51,42.24,2020012600,2435,
12119,38.03,Grady Jarrett,00-0031583,2552327.0,19.13,DT,False,1.15,2020-01-26 21:37:44.100,1.58,42.33,2020012600,2435,
12120,34.57,Grady Jarrett,00-0031583,2552327.0,16.37,DT,False,1.17,2020-01-26 21:37:44.200,1.65,42.42,2020012600,2435,
12121,30.85,Grady Jarrett,00-0031583,2552327.0,13.04,DT,False,1.16,2020-01-26 21:37:44.300,1.72,42.52,2020012600,2435,
12122,31.4,Grady Jarrett,00-0031583,2552327.0,11.01,DT,False,1.22,2020-01-26 21:37:44.400,1.79,42.62,2020012600,2435,
